Datetime,ann1,ann2,ann3,ann4,ann5,ann6,ann7,ann8,ann9,ann10,obs
2015-04-23,177.05997,168.37095642089844,167.17034912109375,184.58746337890625,162.79945373535156,156.64913940429688,166.78842163085938,162.9200897216797,165.567138671875,183.76258850097656,190.90498
2015-04-24,174.04282,169.9467010498047,168.90797424316406,178.7285919189453,158.31153869628906,146.94400024414062,170.83352661132812,163.7763671875,167.4605255126953,166.5299530029297,190.63159
2015-04-25,170.61992,167.03506469726562,168.7431182861328,177.81179809570312,162.28854370117188,145.4331817626953,169.8075714111328,169.37510681152344,170.32345581054688,169.62705993652344,190.35818
2015-04-26,170.86751,173.34716796875,174.81179809570312,178.01866149902344,166.74325561523438,134.11154174804688,173.33953857421875,173.4859161376953,175.02197265625,173.06924438476562,190.0848
2015-04-27,169.98286,171.85748291015625,172.94915771484375,168.45701599121094,162.70440673828125,140.06802368164062,171.27508544921875,168.72097778320312,171.9794158935547,158.15785217285156,189.81142
2015-04-28,172.26103,172.42230224609375,172.6080780029297,163.55795288085938,163.75790405273438,138.14039611816406,172.2359619140625,162.52365112304688,170.15049743652344,164.0245819091797,189.53802
2015-04-29,165.36862,167.7909393310547,170.9722900390625,161.7742462158203,159.0560302734375,143.3911590576172,166.9652862548828,162.1188201904297,168.82496643066406,167.90896606445312,189.26463
2015-04-30,162.09799,171.4391632080078,171.89083862304688,157.26710510253906,159.3495330810547,140.83102416992188,168.62631225585938,166.3225555419922,166.22039794921875,153.06787109375,188.99124
2015-05-01,162.8077,171.17529296875,170.94546508789062,163.3185272216797,157.8958282470703,148.22454833984375,166.8063201904297,159.89382934570312,162.34185791015625,161.94830322265625,188.71786
2015-05-02,162.63399,169.62982177734375,169.12864685058594,165.91871643066406,158.1163330078125,146.75643920898438,169.6557159423828,164.14707946777344,163.2806854248047,164.67828369140625,188.44447
2015-05-03,169.07562,167.9331817626953,169.5362548828125,171.88970947265625,159.4389190673828,153.3221893310547,168.9325714111328,162.23367309570312,164.7592010498047,176.23199462890625,188.17108
2015-05-04,175.93141,174.291259765625,175.20619201660156,181.97784423828125,165.5339813232422,151.1445770263672,174.08628845214844,166.9384307861328,168.9391326904297,174.6851043701172,187.8977
2015-05-05,169.1109,176.81361389160156,176.02980041503906,179.07798767089844,165.7661590576172,159.11631774902344,174.97216796875,173.70005798339844,167.00538635253906,174.3983154296875,187.62431
2015-05-06,171.31068,175.50172424316406,174.7002716064453,180.73069763183594,170.65060424804688,161.6100616455078,175.7618865966797,175.91534423828125,168.9574432373047,190.77783203125,187.35092
2015-05-07,176.87921,176.93882751464844,175.01023864746094,183.47390747070312,171.3585662841797,163.56610107421875,177.26512145996094,176.75439453125,172.15301513671875,190.78204345703125,187.07753
2015-05-08,177.70653,180.0391387939453,177.14498901367188,181.34597778320312,172.58522033691406,159.93301391601562,182.39881896972656,182.40597534179688,176.17901611328125,182.56488037109375,186.80415
2015-05-09,177.95822,180.58950805664062,178.0842742919922,179.66244506835938,171.18453979492188,163.27975463867188,181.533935546875,184.04322814941406,175.93594360351562,177.6059112548828,186.53076
2015-05-10,176.73492,181.26808166503906,180.11917114257812,186.67137145996094,171.9040985107422,162.65682983398438,181.3005828857422,177.9005584716797,174.07472229003906,162.63487243652344,186.25737
2015-05-11,176.11906,177.9163818359375,178.7606964111328,184.05226135253906,165.1099395751953,166.3222198486328,176.095458984375,175.047119140625,170.95509338378906,168.12770080566406,185.98398
2015-05-12,175.07288,180.76016235351562,180.47357177734375,179.0179901123047,167.17062377929688,166.5991973876953,178.4619140625,182.02853393554688,172.6217803955078,154.14430236816406,185.7106
2015-05-13,177.58456,178.3996124267578,178.7977294921875,176.7232208251953,169.25250244140625,174.5249481201172,179.20947265625,182.56588745117188,175.4469451904297,159.61370849609375,185.09831
2015-05-14,175.12349,180.69483947753906,180.67864990234375,171.63067626953125,177.51116943359375,172.3916778564453,183.78648376464844,180.75820922851562,181.54266357421875,172.40921020507812,184.48604
2015-05-15,172.92392,177.15576171875,177.1253204345703,161.62066650390625,173.4014892578125,172.57774353027344,177.15101623535156,175.78338623046875,177.22828674316406,180.1138916015625,183.87378
2015-05-16,162.9611,179.7223663330078,178.24658203125,152.80105590820312,173.1604766845703,167.63368225097656,180.32334899902344,176.40289306640625,172.4351348876953,171.63499450683594,183.26149
2015-05-17,166.26108,176.66311645507812,174.24172973632812,160.39422607421875,169.39785766601562,172.0818328857422,174.49659729003906,173.8069610595703,169.71473693847656,176.22203063964844,182.64922
2015-05-18,170.1548,175.419921875,171.92251586914062,173.2499542236328,174.50326538085938,172.1886444091797,176.47271728515625,172.2602081298828,172.62844848632812,169.98561096191406,182.03696
2015-05-19,179.72856,177.3908233642578,173.17713928222656,170.65049743652344,175.4512481689453,175.86000061035156,176.700439453125,174.63470458984375,176.35556030273438,170.02944946289062,181.42467
2015-05-20,171.63776,180.24977111816406,175.359375,160.74131774902344,174.4137725830078,171.0709228515625,178.66343688964844,178.2779541015625,173.72984313964844,167.00196838378906,180.8124
2015-05-21,176.512,179.4709930419922,177.16049194335938,166.00909423828125,172.78515625,176.85470581054688,179.28526306152344,180.20944213867188,174.18353271484375,173.34510803222656,180.20012
2015-05-22,175.14296,169.84808349609375,169.72193908691406,167.64260864257812,167.33953857421875,173.42849731445312,170.98486328125,168.13343811035156,167.9895477294922,177.23960876464844,179.58784
2015-05-23,174.74219,168.97808837890625,168.1233367919922,171.92813110351562,169.05311584472656,172.54444885253906,168.48651123046875,166.2259979248047,169.09805297851562,178.08079528808594,178.97557
2015-05-24,170.6393,163.8214569091797,165.19845581054688,167.67391967773438,166.9810333251953,168.0129852294922,165.04783630371094,168.48280334472656,166.4684295654297,175.2615509033203,178.3633
2015-05-25,168.75887,166.62054443359375,168.93081665039062,160.2579803466797,163.8258819580078,168.50230407714844,168.47171020507812,167.02210998535156,167.4056396484375,166.88018798828125,177.75102
2015-05-26,167.08948,166.5996551513672,170.4723358154297,155.88880920410156,159.77911376953125,166.2333526611328,169.7493896484375,165.49327087402344,165.86837768554688,157.9323272705078,177.13875
2015-05-27,169.48718,169.8057861328125,173.80657958984375,165.2107391357422,165.41848754882812,168.0299072265625,170.52334594726562,168.88807678222656,170.53305053710938,163.02700805664062,176.52647
2015-05-28,170.1153,169.70071411132812,172.57315063476562,169.64166259765625,169.8624267578125,169.8040313720703,169.95343017578125,169.8612060546875,170.9880828857422,163.388916015625,175.91422
2015-05-29,174.79462,172.80673217773438,175.04592895507812,167.07472229003906,171.90896606445312,172.5526885986328,172.38636779785156,169.88827514648438,172.06820678710938,171.49810791015625,175.75317
2015-05-30,176.14621,172.5129852294922,173.73809814453125,168.84214782714844,171.1409149169922,176.4427490234375,174.26449584960938,168.05718994140625,171.4498291015625,175.24432373046875,175.59213
2015-05-31,178.44206,184.05885314941406,182.98162841796875,171.66375732421875,178.05581665039062,174.06494140625,182.0884246826172,177.079833984375,178.88748168945312,183.64735412597656,175.4311
2015-06-01,182.3159,189.01654052734375,187.81484985351562,177.50311279296875,179.4960479736328,177.8114776611328,185.61398315429688,183.32830810546875,185.1519317626953,186.27593994140625,175.27005
2015-06-02,181.59164,188.13119506835938,186.14822387695312,179.67529296875,177.71377563476562,174.90179443359375,185.09303283691406,180.77593994140625,183.8820037841797,189.1709442138672,175.10901
2015-06-03,181.78482,183.44912719726562,183.4480438232422,180.57630920410156,175.51812744140625,175.80418395996094,181.53201293945312,177.8373565673828,180.24925231933594,185.89161682128906,174.94797
2015-06-04,180.86113,181.48483276367188,182.35133361816406,181.521240234375,176.6229705810547,173.5109405517578,180.39755249023438,179.6355438232422,180.23855590820312,187.20765686035156,174.78694
2015-06-05,181.13014,181.2622528076172,181.5863800048828,176.68218994140625,176.26856994628906,175.146240234375,180.33657836914062,179.40325927734375,180.717529296875,188.9665985107422,174.6259
2015-06-06,178.68594,181.3116455078125,181.25540161132812,176.04554748535156,176.40042114257812,173.35980224609375,181.17921447753906,180.1246795654297,181.16590881347656,189.56480407714844,174.46486
2015-06-07,179.57011,183.76214599609375,185.391357421875,178.9557342529297,180.73532104492188,174.6608428955078,184.4912109375,183.4869384765625,183.640625,191.48837280273438,174.30382
2015-06-08,178.18852,183.5091094970703,184.9805145263672,176.80514526367188,179.6000518798828,171.41665649414062,184.05126953125,181.10964965820312,182.94639587402344,191.86778259277344,174.14279
2015-06-09,180.23491,185.36732482910156,186.21978759765625,180.64064025878906,180.42190551757812,173.1064910888672,185.07489013671875,181.3485565185547,183.4317626953125,187.48812866210938,173.98175
2015-06-10,179.73924,185.65354919433594,186.2533416748047,183.83709716796875,180.8808135986328,173.10411071777344,185.35623168945312,179.58416748046875,184.36636352539062,187.91636657714844,173.82071
2015-06-11,181.43152,185.10250854492188,186.81011962890625,184.26300048828125,179.91525268554688,175.91127014160156,184.70501708984375,182.83937072753906,184.09278869628906,188.14418029785156,173.65968
2015-06-12,181.57443,188.21932983398438,188.3211669921875,181.80844116210938,178.48841857910156,176.26463317871094,186.0536346435547,183.7599639892578,184.85157775878906,183.07057189941406,173.49864
2015-06-13,182.90944,188.92904663085938,189.48361206054688,180.1397247314453,181.18789672851562,179.68878173828125,187.3213653564453,185.7060546875,187.1897430419922,188.64300537109375,173.3376
2015-06-14,181.09305,190.732421875,190.68898010253906,181.8446807861328,183.22007751464844,179.23997497558594,190.8656005859375,186.57168579101562,188.30369567871094,193.37368774414062,173.17657
2015-06-15,184.8485,192.57823181152344,192.94139099121094,188.12210083007812,185.8105010986328,182.85623168945312,193.71319580078125,191.02593994140625,190.81361389160156,192.108642578125,173.01553
2015-06-16,183.51155,191.28164672851562,191.2301025390625,182.8141326904297,184.27694702148438,180.36288452148438,191.30165100097656,189.41354370117188,188.65447998046875,192.9590301513672,172.85449
2015-06-17,185.3583,190.37017822265625,191.4288330078125,184.67445373535156,186.12203979492188,183.8079071044922,190.61712646484375,190.41278076171875,188.49407958984375,192.9381103515625,172.69345
2015-06-18,185.60597,190.11944580078125,190.4677276611328,187.38186645507812,186.3315887451172,183.8200225830078,190.2443389892578,188.67428588867188,189.0553436279297,190.9534454345703,172.53242
2015-06-19,188.64926,190.7817840576172,190.50108337402344,186.799072265625,187.62167358398438,187.0107421875,191.01402282714844,190.21600341796875,188.8833465576172,190.93844604492188,172.37138
2015-06-20,182.3863,188.0216064453125,187.2560272216797,178.98550415039062,182.6093292236328,183.85626220703125,187.79953002929688,186.67996215820312,185.09869384765625,191.57296752929688,172.21034
2015-06-21,182.72296,187.02796936035156,185.75962829589844,179.36691284179688,179.54190063476562,185.19850158691406,185.00546264648438,184.14088439941406,183.6957244873047,195.72389221191406,172.04932
2015-06-22,180.09908,184.28297424316406,185.06192016601562,178.95458984375,177.38809204101562,181.89849853515625,183.30731201171875,181.80352783203125,182.32814025878906,191.4221649169922,171.88828
2015-06-23,182.6888,185.31045532226562,186.6272430419922,182.10247802734375,181.6477508544922,183.93389892578125,184.2147216796875,185.48898315429688,185.73959350585938,194.36497497558594,171.72723
2015-06-24,184.09903,186.6525421142578,188.43673706054688,183.0084228515625,183.54164123535156,181.43251037597656,186.05471801757812,185.7132568359375,187.9102325439453,192.4146270751953,171.5662
2015-06-25,187.28964,193.4364776611328,193.29391479492188,185.3868865966797,187.21817016601562,186.35678100585938,193.2392120361328,189.1142120361328,191.98419189453125,195.22055053710938,171.40517
2015-06-26,187.76408,191.6900177001953,191.96673583984375,182.6905517578125,185.44219970703125,184.96327209472656,192.73324584960938,188.10104370117188,190.74159240722656,192.07879638671875,171.24413
2015-06-27,187.69322,194.2247314453125,194.50918579101562,183.9945526123047,187.72625732421875,189.0978546142578,193.79119873046875,190.65650939941406,192.53590393066406,193.40721130371094,171.08308
2015-06-28,188.53696,193.49264526367188,193.15049743652344,185.78997802734375,185.5528106689453,188.29180908203125,191.9676513671875,189.1805877685547,190.3267822265625,193.874755859375,170.92206
2015-06-29,188.07214,194.23355102539062,193.8946990966797,186.64111328125,186.1232147216797,191.41769409179688,192.9886016845703,191.87948608398438,190.8450469970703,193.21810913085938,170.76102
2015-06-30,188.12215,195.5018310546875,193.9468536376953,186.7518768310547,187.13929748535156,192.30892944335938,194.6319122314453,189.25244140625,191.19546508789062,194.15325927734375,170.59998
2015-07-01,189.85718,198.41641235351562,196.72891235351562,187.1542510986328,190.3521270751953,194.1427459716797,197.58241271972656,193.92092895507812,194.53456115722656,193.26055908203125,170.43895
2015-07-02,191.22424,199.7213897705078,198.1573028564453,188.5435028076172,191.9329833984375,193.3587188720703,198.72006225585938,194.5082550048828,196.0827178955078,194.4401092529297,170.27791
2015-07-03,192.33191,198.30218505859375,197.14479064941406,189.93597412109375,192.6812286376953,194.68624877929688,197.388916015625,194.5526885986328,195.6200408935547,196.29722595214844,170.11687
2015-07-04,191.57297,196.9146270751953,196.04444885253906,189.3168487548828,192.60552978515625,193.51319885253906,196.3249053955078,192.6372528076172,194.7296600341797,194.16575622558594,169.95583
2015-07-05,191.64085,198.1164093017578,197.50454711914062,190.77310180664062,193.32139587402344,193.8812255859375,197.3584747314453,195.46376037597656,195.88699340820312,194.26344299316406,169.7948
2015-07-06,192.76721,197.71583557128906,197.31800842285156,192.85484313964844,193.4639434814453,192.77456665039062,197.5190887451172,194.06982421875,195.7116241455078,194.38265991210938,169.63376
2015-07-07,190.5957,198.5531463623047,198.04283142089844,189.55514526367188,194.39035034179688,194.3024139404297,198.1855926513672,194.76856994628906,195.81997680664062,192.54629516601562,169.47272
2015-07-08,191.28218,195.6632080078125,195.49176025390625,188.08013916015625,192.60250854492188,192.3557891845703,195.4484405517578,193.25355529785156,194.14739990234375,192.97657775878906,170.59189
2015-07-09,190.43185,195.7218017578125,195.63662719726562,187.8618927001953,192.69667053222656,193.6733856201172,195.34568786621094,195.2283935546875,194.60531616210938,192.246337890625,171.71104
2015-07-10,190.19029,195.05946350097656,195.07992553710938,186.67526245117188,192.1424560546875,191.7929229736328,194.66464233398438,194.6904754638672,193.93231201171875,192.08042907714844,172.8302
2015-07-11,190.30879,197.32933044433594,196.84896850585938,186.46820068359375,193.98284912109375,193.25668334960938,196.99554443359375,196.289306640625,195.30458068847656,191.24893188476562,173.94936
2015-07-12,191.46535,197.2502899169922,196.380859375,189.23492431640625,194.8755645751953,192.7548370361328,197.80821228027344,196.073486328125,195.6690216064453,195.7738494873047,175.06853
2015-07-13,190.7294,198.40472412109375,197.7374267578125,189.7826385498047,195.45655822753906,193.02725219726562,198.67677307128906,196.68484497070312,197.53677368164062,196.03518676757812,176.18768
2015-07-14,191.0387,197.7969970703125,197.4415283203125,189.36924743652344,195.62904357910156,192.60226440429688,197.70472717285156,196.14852905273438,197.5252685546875,195.12364196777344,177.30684
2015-07-15,189.54979,198.7726593017578,198.37652587890625,186.7845458984375,195.9149932861328,194.170166015625,198.98146057128906,196.95506286621094,197.97865295410156,194.80679321289062,178.42601
2015-07-16,192.92465,199.34754943847656,198.71495056152344,189.74850463867188,195.6043243408203,193.56764221191406,199.1414337158203,196.63211059570312,197.99087524414062,195.28610229492188,178.8748
2015-07-17,194.27637,202.11903381347656,201.23077392578125,191.81333923339844,197.07421875,194.63531494140625,201.78065490722656,197.70701599121094,199.10104370117188,192.25851440429688,179.32358
2015-07-18,192.59895,197.5572967529297,196.98843383789062,190.12283325195312,194.82595825195312,193.43666076660156,197.13978576660156,194.4048309326172,195.69744873046875,192.48309326171875,179.77237
2015-07-19,188.24248,194.30613708496094,193.521240234375,187.82447814941406,191.86325073242188,192.5950469970703,194.50352478027344,192.86099243164062,191.95303344726562,187.82032775878906,180.22116
2015-07-20,189.55296,192.15960693359375,192.0350799560547,189.1772003173828,191.11183166503906,189.81759643554688,192.59910583496094,192.58645629882812,191.21951293945312,187.61729431152344,180.66995
2015-07-21,190.33092,193.4620819091797,193.06288146972656,188.15652465820312,191.63511657714844,188.1829833984375,193.4920654296875,193.62074279785156,191.05401611328125,186.8878631591797,181.11873
2015-07-22,190.2088,193.5526885986328,192.9437255859375,189.11163330078125,194.10752868652344,187.57273864746094,193.0164337158203,194.15194702148438,191.54718017578125,188.87542724609375,181.56752
2015-07-23,189.34001,194.8444061279297,193.9859619140625,187.5572509765625,192.34902954101562,186.58714294433594,194.74032592773438,193.70751953125,191.99008178710938,190.58126831054688,182.01633
2015-07-24,188.58786,192.78553771972656,192.6450958251953,185.71041870117188,191.67764282226562,186.8025360107422,193.51687622070312,192.5325164794922,191.70506286621094,193.38986206054688,182.46512
2015-07-25,188.52197,193.92848205566406,193.87905883789062,183.3505859375,190.9124755859375,186.78717041015625,192.6226043701172,190.82400512695312,191.88343811035156,191.2605743408203,182.9139
2015-07-26,190.2999,193.1942596435547,193.3580780029297,185.27609252929688,191.35354614257812,188.41525268554688,192.01612854003906,193.08229064941406,192.09841918945312,191.4072723388672,183.36269
2015-07-27,188.70956,193.75592041015625,193.76419067382812,184.71298217773438,189.36862182617188,187.26870727539062,192.36831665039062,190.9401092529297,192.07623291015625,189.8024139404297,183.81148
2015-07-28,188.68417,193.89401245117188,193.59649658203125,185.94497680664062,190.6631622314453,189.5054931640625,192.69992065429688,190.79888916015625,193.26412963867188,190.60177612304688,184.26027
2015-07-29,187.51326,193.5948486328125,193.3867645263672,187.3643341064453,190.09597778320312,189.0550537109375,192.3286590576172,189.4592742919922,192.54685974121094,188.5664825439453,184.70905
2015-07-30,190.68645,196.22718811035156,195.43800354003906,186.3655242919922,192.59649658203125,190.48609924316406,195.57899475097656,192.87423706054688,194.8895263671875,189.29220581054688,185.15784
2015-07-31,191.81546,196.0639190673828,195.7373504638672,188.75369262695312,192.34140014648438,189.80572509765625,195.43211364746094,192.99024963378906,194.4923858642578,189.68716430664062,185.60663
2015-08-01,191.99602,198.06063842773438,197.4139404296875,190.61204528808594,194.2874755859375,192.64056396484375,197.0528564453125,194.13140869140625,196.22821044921875,190.1703338623047,185.44925
2015-08-02,189.2617,197.27880859375,197.0266876220703,191.2478485107422,193.45486450195312,191.43362426757812,196.51004028320312,193.342041015625,195.56002807617188,189.4815673828125,185.29185
2015-08-03,189.0624,198.11111450195312,197.7099151611328,189.19012451171875,194.28677368164062,192.73550415039062,197.268798828125,193.80828857421875,196.27792358398438,188.72789001464844,185.13448
2015-08-04,188.34769,195.65980529785156,195.8632049560547,189.7817840576172,192.45703125,191.10018920898438,195.2100372314453,191.24740600585938,194.57846069335938,191.71591186523438,184.97708
2015-08-05,190.90433,196.44650268554688,196.931396484375,191.0306396484375,193.23394775390625,191.9473876953125,196.0634307861328,192.32228088378906,195.71705627441406,192.49879455566406,184.8197
2015-08-06,191.80554,195.26686096191406,195.98353576660156,190.8479766845703,193.25775146484375,190.76405334472656,194.93946838378906,191.94549560546875,195.08096313476562,190.6705780029297,184.66232
2015-08-07,193.79852,196.99302673339844,197.23304748535156,191.222900390625,194.53958129882812,192.11888122558594,195.80123901367188,194.27357482910156,196.29148864746094,193.24143981933594,184.50491
2015-08-08,191.91086,197.33511352539062,197.04293823242188,190.85548400878906,194.21087646484375,190.70654296875,196.48304748535156,193.67262268066406,195.3606719970703,195.32969665527344,184.34753
2015-08-09,191.96597,197.666748046875,197.40402221679688,190.8289337158203,196.12307739257812,192.21798706054688,196.88084411621094,195.71058654785156,196.50892639160156,193.85562133789062,183.89563
2015-08-10,190.44025,194.08511352539062,193.97000122070312,190.38360595703125,195.23374938964844,190.5397186279297,194.1171417236328,194.1546630859375,194.0258331298828,191.52484130859375,183.44371
2015-08-11,190.12419,196.01889038085938,195.65216064453125,190.95550537109375,195.2790069580078,191.3699188232422,195.88462829589844,195.82684326171875,195.8528594970703,192.5935821533203,182.99179
2015-08-12,191.56575,195.0546417236328,194.93014526367188,192.07656860351562,195.0875244140625,190.6392059326172,195.21908569335938,194.33433532714844,194.6561279296875,197.8156280517578,182.53987
2015-08-13,187.0545,198.3438720703125,197.6763153076172,190.58306884765625,196.62362670898438,191.75657653808594,197.56394958496094,196.70587158203125,196.20689392089844,194.0133056640625,182.08797
2015-08-14,186.96516,195.45240783691406,195.00733947753906,191.0327911376953,193.50497436523438,191.26951599121094,194.4661407470703,193.70590209960938,193.9541473388672,194.5699462890625,181.63605
2015-08-15,189.18484,197.39727783203125,196.5624542236328,192.4525909423828,194.37445068359375,192.272705078125,196.3708953857422,195.5811767578125,196.05587768554688,196.66366577148438,181.18413
2015-08-16,189.5188,195.6114044189453,195.332275390625,190.49307250976562,193.9624786376953,191.3220977783203,195.16127014160156,192.92633056640625,195.18487548828125,195.0146026611328,180.73222
2015-08-17,190.62923,198.6267852783203,197.75013732910156,191.80078125,195.8945770263672,192.51535034179688,198.01429748535156,195.1612091064453,197.21875,191.38662719726562,180.2803
2015-08-18,192.01996,196.6027069091797,196.16896057128906,192.4049530029297,193.3091278076172,191.87722778320312,196.31143188476562,192.06626892089844,195.0689697265625,192.4017333984375,179.82838
2015-08-19,194.79576,200.81373596191406,200.10350036621094,191.56520080566406,196.86598205566406,192.9010467529297,200.38832092285156,196.99351501464844,198.239013671875,190.62255859375,179.37648
2015-08-20,193.97969,197.24237060546875,197.33853149414062,190.9385528564453,196.52430725097656,193.05996704101562,197.020751953125,195.31982421875,196.61941528320312,190.1728057861328,178.92456
2015-08-21,194.09467,199.92843627929688,199.40989685058594,194.88558959960938,197.46910095214844,195.1390380859375,199.8611297607422,198.4943389892578,198.40023803710938,194.08612060546875,178.47264
2015-08-22,193.45981,195.6034393310547,195.93724060058594,194.6244354248047,195.49627685546875,194.2781982421875,195.70510864257812,194.72926330566406,195.116455078125,191.51194763183594,178.02072
2015-08-23,192.68669,199.5596160888672,199.4500732421875,193.55487060546875,196.8424072265625,195.1474151611328,198.4327392578125,197.11001586914062,197.48306274414062,189.39955139160156,177.56882
2015-08-24,190.77844,196.2589569091797,196.8092803955078,190.9737091064453,193.91006469726562,194.9818878173828,195.3942108154297,195.4765167236328,194.9980926513672,187.98727416992188,177.1169
2015-08-25,188.87544,193.48321533203125,194.1315460205078,190.71875,191.10830688476562,194.6856231689453,192.62037658691406,193.78504943847656,191.94215393066406,193.62220764160156,176.66498
2015-08-26,187.71046,190.08108520507812,190.73431396484375,192.5367889404297,189.7107696533203,191.6208953857422,189.56472778320312,192.07485961914062,190.12232971191406,194.83924865722656,176.21307
2015-08-27,189.38591,190.53176879882812,190.1641845703125,193.18577575683594,191.5694122314453,189.38165283203125,189.3345947265625,191.71102905273438,190.31668090820312,186.52725219726562,175.76115
2015-08-28,190.13069,192.11924743652344,191.68017578125,193.46209716796875,191.31393432617188,185.6750946044922,191.2534942626953,192.6380157470703,190.47520446777344,189.11941528320312,175.30923
2015-08-29,190.6122,192.28538513183594,191.9017791748047,190.47923278808594,192.1645050048828,185.82835388183594,191.6547393798828,193.1858673095703,190.47213745117188,187.84422302246094,174.85732
2015-08-30,190.88242,192.8359832763672,192.2436981201172,190.87945556640625,192.4900360107422,183.0495147705078,192.65054321289062,192.4602508544922,190.83753967285156,190.439453125,174.40541
2015-08-31,192.75215,190.96998596191406,190.4884490966797,193.83004760742188,191.85324096679688,183.79505920410156,191.30902099609375,192.4917449951172,190.5243682861328,190.49502563476562,173.95349
2015-09-01,191.68936,190.39305114746094,189.5557403564453,191.71017456054688,189.98532104492188,180.30845642089844,191.11279296875,192.32456970214844,189.32969665527344,186.13385009765625,173.50157
2015-09-02,191.77274,190.60324096679688,189.55807495117188,188.00408935546875,189.5311737060547,181.02700805664062,190.94253540039062,192.40489196777344,189.4847869873047,185.96771240234375,175.34685
2015-09-03,192.68869,191.54229736328125,191.00640869140625,189.7794189453125,189.57992553710938,178.86048889160156,192.08761596679688,191.8919219970703,189.5089569091797,186.7224578857422,177.1921
2015-09-04,190.79405,191.50802612304688,190.6422882080078,187.58067321777344,188.2609405517578,180.21029663085938,191.33193969726562,190.87881469726562,189.94979858398438,187.7892303466797,179.03735
2015-09-05,191.07904,191.70286560058594,190.76441955566406,187.6332244873047,188.0039520263672,179.6749725341797,192.14166259765625,190.8721923828125,189.6318817138672,187.9040069580078,180.88261
2015-09-06,190.75871,191.528564453125,191.32005310058594,186.24794006347656,189.9191436767578,181.68136596679688,192.3863525390625,191.35235595703125,190.51528930664062,189.56527709960938,182.72786
2015-09-07,190.43507,192.9915008544922,192.5032196044922,189.21249389648438,189.2819366455078,181.39404296875,193.17184448242188,192.6595458984375,191.22093200683594,189.68405151367188,184.57312
2015-09-08,194.42564,195.06109619140625,194.22402954101562,193.0448760986328,190.84909057617188,185.277587890625,194.8623504638672,194.38172912597656,192.81475830078125,191.26841735839844,186.41837
2015-09-09,194.41223,195.93533325195312,195.04161071777344,195.58563232421875,190.59991455078125,185.5068817138672,195.3373565673828,192.9225616455078,192.8256378173828,193.59840393066406,188.26364
2015-09-10,194.15706,194.75918579101562,194.0137939453125,193.11273193359375,190.8907928466797,186.56968688964844,194.48243713378906,191.885498046875,192.36192321777344,193.8114471435547,187.90414
2015-09-11,192.52364,193.35336303710938,192.98609924316406,191.60487365722656,187.68992614746094,184.79867553710938,193.1536407470703,190.84829711914062,191.39987182617188,189.99330139160156,187.54465
2015-09-12,195.51604,195.72915649414062,195.32302856445312,193.88015747070312,189.69924926757812,186.73631286621094,195.39097595214844,192.705078125,193.29820251464844,192.6619110107422,187.18513
2015-09-13,195.97624,195.60809326171875,195.05718994140625,193.40492248535156,189.05430603027344,185.18199157714844,194.45652770996094,192.7236328125,193.56878662109375,192.22763061523438,186.82565
2015-09-14,193.71918,197.7457275390625,196.55824279785156,191.47610473632812,191.3491973876953,187.83155822753906,196.28176879882812,194.39035034179688,194.81773376464844,195.771728515625,186.46616
2015-09-15,190.36255,195.77481079101562,195.216552734375,186.07627868652344,188.52940368652344,186.26382446289062,194.787109375,192.97142028808594,193.6851043701172,190.90614318847656,186.10664
2015-09-16,189.911,196.5027313232422,195.6751708984375,185.77186584472656,191.3237762451172,187.83828735351562,196.0195770263672,194.03067016601562,194.848876953125,190.58868408203125,185.74715
2015-09-17,191.31674,195.81141662597656,195.20021057128906,188.3246307373047,192.71710205078125,187.53868103027344,195.70635986328125,193.07235717773438,195.13282775878906,192.9086456298828,185.38765
2015-09-18,198.77327,195.81201171875,195.1974334716797,195.7963409423828,193.43849182128906,189.7403564453125,196.0843963623047,193.3804473876953,195.33172607421875,197.8834228515625,186.0946
2015-09-19,194.3469,195.9947509765625,195.25596618652344,195.26214599609375,192.04173278808594,187.57989501953125,196.15194702148438,194.25657653808594,194.86363220214844,196.62750244140625,186.80154
2015-09-20,195.53864,198.4522247314453,197.8135528564453,197.36215209960938,193.1403350830078,190.89576721191406,198.49996948242188,196.76573181152344,197.02493286132812,197.9773712158203,187.50848
2015-09-21,196.00433,197.0672607421875,196.5306396484375,196.04229736328125,192.8563690185547,190.09471130371094,197.20443725585938,194.40335083007812,195.71224975585938,194.4175567626953,188.21545
2015-09-22,197.86665,199.79617309570312,198.465087890625,197.1899871826172,195.13031005859375,192.30477905273438,199.26229858398438,196.3632354736328,197.4239959716797,195.11239624023438,188.9224
2015-09-23,196.91568,196.88502502441406,195.35609436035156,195.5401611328125,193.30384826660156,191.43736267089844,196.41888427734375,195.52359008789062,195.8655548095703,196.39190673828125,189.62933
2015-09-24,193.94,196.01344299316406,194.30958557128906,193.7237548828125,191.28155517578125,191.13058471679688,196.17185974121094,194.79379272460938,194.02920532226562,197.0721435546875,190.33627
2015-09-25,188.34523,190.24044799804688,189.69532775878906,188.8994140625,185.86912536621094,186.47100830078125,190.76449584960938,189.7581024169922,188.1846466064453,194.1331024169922,191.04323
2015-09-26,191.02812,190.14231872558594,189.12460327148438,191.6599578857422,187.28363037109375,184.9833221435547,188.92385864257812,189.8734893798828,187.35125732421875,193.2149200439453,191.75018
